literature,label
بگیرید زنجیرم ای دوستان که پیلم کند یاد هندوستان دلا خیز و پائی به میخانه نه صلائی به مستان دیوانه ده,رفاقت
دوستی مثل متکا میمونه وقتی خسته ای بهش تکیه میکنی وقتی خوشحالی بهش تکیه میکنی وقتی غصه داری روش گریه میکنی وقتی شوخیت میگیره پرتش میکنی وقتی سرت شلوغ از جلو دست و پا برش میداری اما دیر یا زود باز هم بهش احتیاج پیدا میکنی به سلامتی همه دوستای با معرفت,رفاقت
بسیار در دل آمد از اندیشه‌ ها و رفت نقشی که آن نمی رود از دل نشان توست با من هزار نوبت اگر دشمنی کنی ای دوست همچنان دل من مهربان توست,رفاقت
سلامتی رفیقی که تو رفاقت کم نذاشت ولی کم برداشت تا رفیقش کم نیاره,رفاقت
با تمـام مـداد رنگـی هـای دنـیا بـه هـر زبـانی که بـدانی یـا نـدانی خـالی از هـر تشبیه و استعـاره و ایهـام تنهـا یکــ جملـه برایـت خـواهـم نوشت دوستت دارم بهترین دوست دنیا,رفاقت
دوست مشمار آن که در نعمت زند لاف یاری و برادر خواندگی دوست آن دانم که گیرد دست دوست در پریشان حالی و درماندگی,رفاقت
فراموش کردن رفیقان بی احترامی به قانون خاطره هاست ارادت مرا هر روز در سررسیدت تیک بزن,رفاقت
برای این‌ که دوست پیدا کنی باید خود را لایق و آماده دوستی بار بیاوری.,رفاقت
داروها و دوستی ها هر دو مشکلات را حل میکنند با این تفاوت ک دوستی ها هیچ وقت تاریخ انقضا ، بها و اندازه ندارند,رفاقت
دلت آبی تر از دریا رفیقم به کامت شادی دنیا رفیقم الهی دائما چون گل بخندی شب و روزت خوش و زیبا رفیقم,رفاقت
پرسید دوست رو چون دوستش داری بهش نیاز داری یا که چون بهش نیاز داری دوستش داری؟ گفتم چون دارمش بی نیازم,رفاقت
من دلم می‌خواهد خانه‌ای داشته باشم پر دوست کنج هر دیوارش دوستانم بنشینند آرام گل بگو، گل بشنو هر کسی می‌خواهد داخل خانه پر مهر و صفا مان گردد یک سبد بوی گل سرخ به ما هدیه کند شرط وارد گشتن شستشوی دل ها شرط آن داشتن یک دل بی رنگ و ریاست به درش برگ گلی می‌کوبم روی آن با قلم سبز بهار می‌نویسم ای یار خانه دوستی ما اینجاست تا که سهراب نپرسد دیگر خانه دوست کجاست,رفاقت
سلامتیه دوست نازنینی که گفت قبر منو خیلی بزرگ بسازین چون یه دنیا ارزو با خودم به گور میبرم,رفاقت
رسم رفاقـــــــــــت اینه که با رفیـــــق پیر شــــــــــــى نه اینکه وســـــــــــط راه از رفیـــــق سیر شـــــــــــــى,رفاقت
سلامتی رفیقایی که روز قیامت فقط زمین از دستشون شاکیه اونم به خاطر سنگینیه مرامشون,رفاقت
یک دوست کسی است که لبخند به لب هایت می نشاند کسی که باعث خنده ات می شود کسی که به حرف های تو گوش خواهد داد کسی که در لحظه های خوب و بد زندگی در کنارت است کسی که به تو زمانی که به یک نفر نیاز داری یک آغوش هدیه می دهد کسی که حواسش به تو هست و دوستت دارد,رفاقت
به سلامتی اونی که باخت تا رفیقش برنده باشه,رفاقت
دستمال خیس آرزوهایم را فشردم همین ۴ قطره چکید زنده باد رفیق با معرفت,رفاقت
معجزه ای وجود دارد که دوستی نامیده می شود و در میان دل اقامت دارد شما نمی دانید که چگونه بوجود می آید و چگونه آغاز می شود اما شادمانی که برایتان به ارمغان می آورد همیشه موهبتی خاص می بخشد و شما متوجه می شوید که دوستی ارزشمندترین نعمت خداوند است,رفاقت
چشمی دارم همه پر از صورت دوست با دیده مرا خوش ست چون دوست در اوست از دیده دوست فرق کردن نه نکوست یا دوست به جای دیده یا دیده خود اوست,رفاقت
به سلامتی رفیقایی که سر قرار گوشی هاشون رو سایلنت نمیکنن,رفاقت
سلامتی هرچی خوبه که بدش ماییم سلامتی هرچی بزرگه که کوچیکش ماییم سلامتی هرچی رفیقه که اگه قابل بدونن خاک زیر پاش ماییم,رفاقت
رفـاقت را جـای عشـق در دلـم سپـردم تـا بـا یـاد دوسـت از درد هیــچ عشـقی نسـوزم بـه سلامتـی هـر چـی رفیـق بـامرام,رفاقت
رفاقت رو از دست فروش بازار نخریدم بلکه تو کوچه های خاکی محله مون یاد گرفتم پس خوب می دونم برای کدوم رفیق زمین بخورم که از زمین خوردنم شاد نشه بلکه دست خاکیم رو بگیره و منو از زمین بلند کنه به سلامتی رفیقای با عشق و با مرام و معرفت,رفاقت
پشت دریا شهریست که یک دوست در آن جا دارد هر کجا هست، به هر فکر، به هر کار، به هر حال عزیز است خدایا تو نگهدارش باش,رفاقت
دوستی مثل اسناد کهنه است، قدمت تاریخ آن را قیمتی می کند.,رفاقت
اگر می‌خواهيد در زندگی دوستان وفادار و ياران غمخوار داشته‌ باشيد، کم و خيلی دير با مردم دوست شويد.,رفاقت
به سلامتی کسی که وقتی بردم گفت اون رفیق منه وقتی باختم گفت من رفیقتم,رفاقت
دوستی مثل یک کتابه، چند ثانیه طول می کشه که آتیش بگیره ولی سالها طول می کشه تا نوشته بشه,رفاقت
قلب، مهمانخانه نيست که آدم‌ ها بيايند دو سه ساعت يا دو سه روز توی آن بمانند و بعد بروند. قلب، لانه‌ ی گنجشک نيست که در بهار ساخته بشود و در پاييز باد آن را با خودش ببرد. قلب، راستش نمی دانم چيست؟ اما اين را می دانم که فقط جای آدمهای خيلی خيلی خوب است برای همیشه,رفاقت
